,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,surge_pct,trips_in_first_30_days,weekday_pct,total_days_january,churn,city_Astapor,city_King's Landing,phone_Android,phone_iPhone,luxury_car_user_True
2703,3.66,4.9,4.9,1.07,13.0,8,56.5,24,1,1,0,1,0,1
2704,1.63,4.9,4.9,1.31,25.0,0,25.0,9,1,1,0,0,1,0
2705,4.01,5.0,5.0,1.0,0.0,1,100.0,30,1,1,0,0,1,1
2706,4.35,4.9,4.8,1.14,14.3,1,14.3,18,0,1,0,0,1,1
2707,5.01,5.0,5.0,1.0,0.0,0,100.0,31,1,1,0,0,1,1
2708,0.75,5.0,4.5,1.0,0.0,2,50.0,19,1,1,0,1,0,0
2709,10.46,5.0,4.0,1.0,0.0,2,0.0,18,1,0,0,0,1,1
2710,3.59,5.0,4.9,1.0,0.0,0,0.0,10,0,0,0,1,0,1
2711,3.53,5.0,5.0,1.0,0.0,2,100.0,6,1,0,0,1,0,0
2712,1.48,4.5,5.0,1.0,0.0,0,100.0,23,0,0,1,0,1,0
2713,15.73,5.0,4.9,1.0,0.0,1,100.0,20,1,0,1,1,0,1
2714,2.89,4.9,4.5,1.16,11.8,4,41.2,10,0,1,0,0,1,1
2715,4.11,4.5,3.5,1.0,0.0,4,50.0,10,0,0,0,0,1,0
2716,5.09,5.0,4.2,1.0,0.0,5,0.0,11,0,0,0,0,1,1
2717,14.13,5.0,5.0,1.0,0.0,1,100.0,21,1,1,0,0,1,0
2718,7.02,5.0,3.6,1.11,28.6,2,14.3,5,0,1,0,0,1,0
2719,4.38,4.5,4.6,1.08,12.5,5,68.8,6,0,0,0,0,1,1
2720,6.73,5.0,4.4,1.0,0.0,6,66.7,6,1,0,0,0,1,0
2721,1.41,5.0,5.0,1.0,0.0,0,0.0,9,1,1,0,0,1,0
2722,6.84,5.0,4.9,1.0,0.0,0,0.0,7,1,1,0,0,1,0
2723,4.42,5.0,4.7,1.42,33.3,1,33.3,31,1,0,0,0,1,0
2724,7.74,3.0,2.0,1.0,0.0,0,100.0,24,1,0,0,0,1,0
2725,14.25,5.0,5.0,1.0,0.0,1,100.0,27,1,0,0,0,1,1
2726,5.47,5.0,4.0,1.15,20.0,2,40.0,24,1,0,0,0,1,0
2727,3.03,4.9,4.9,1.02,4.5,3,63.6,4,0,0,0,0,1,1
2728,2.66,4.5,4.5,1.14,9.1,1,54.5,6,1,1,0,1,0,0
2729,5.29,4.8,4.7,1.06,3.2,7,48.4,1,0,0,0,0,1,1
2730,5.48,4.8,4.4,1.06,8.3,6,100.0,22,1,1,0,0,1,0
2731,3.86,4.9,4.6,1.07,22.2,6,83.3,4,0,1,0,0,1,0
2732,1.51,4.3,5.0,1.0,0.0,3,75.0,28,0,0,0,0,1,0
2733,3.89,4.7,4.7,1.08,33.3,1,66.7,11,0,0,1,0,1,0
2734,3.51,4.4,3.3,1.34,25.0,1,62.5,5,1,1,0,0,1,1
2735,2.32,5.0,4.9,1.0,0.0,0,100.0,15,1,1,0,0,1,1
2736,15.9,5.0,4.9,1.0,0.0,1,50.0,7,1,0,0,1,0,1
2737,6.24,5.0,4.8,1.0,0.0,3,20.0,4,1,1,0,1,0,1
2738,1.26,4.2,4.8,1.06,23.1,6,46.2,25,0,0,0,0,1,0
2739,17.92,5.0,4.9,1.0,0.0,0,100.0,7,1,0,0,1,0,0
2740,8.48,4.7,4.8,1.05,3.0,18,84.8,24,0,0,0,1,0,1
2741,2.19,4.3,4.8,1.01,2.4,19,41.5,26,1,0,0,1,0,0
2742,2.91,4.6,5.0,1.0,0.0,0,71.4,25,0,1,0,0,1,0
2743,17.4,5.0,3.0,1.0,0.0,0,100.0,8,0,0,0,0,1,0
2744,1.93,5.0,5.0,1.0,0.0,4,75.0,18,1,0,0,0,1,0
2745,4.52,4.7,5.0,1.01,3.3,4,33.3,11,0,0,0,0,1,0
2746,1.2,4.0,5.0,1.25,100.0,1,100.0,17,1,0,0,1,0,0
2747,4.79,5.0,4.9,1.0,0.0,0,100.0,8,1,0,0,0,1,0
2748,2.07,4.8,4.0,1.0,0.0,0,100.0,8,0,1,0,0,1,0
2749,4.84,4.4,5.0,1.08,16.7,0,41.7,25,0,0,0,1,0,1
2750,3.15,4.8,3.7,1.04,14.3,2,42.9,25,1,0,1,1,0,0
2751,10.12,4.9,4.6,1.0,0.0,3,88.9,13,1,0,0,1,0,0
2752,9.57,5.0,4.5,1.0,0.0,0,50.0,14,0,0,0,0,1,1
2753,5.87,4.4,5.0,1.0,0.0,3,20.0,25,1,0,0,0,1,0
2754,1.77,4.4,4.8,1.0,0.0,3,44.4,24,1,1,0,0,1,0
2755,8.64,5.0,4.0,1.0,0.0,1,0.0,11,1,0,0,0,1,0
2756,2.46,4.5,5.0,1.29,30.8,4,38.5,23,1,0,0,0,1,0
2757,1.89,4.3,4.7,1.0,0.0,1,66.7,22,1,1,0,0,1,0
2758,2.71,5.0,5.0,1.0,0.0,0,0.0,2,1,1,0,0,1,1
2759,6.04,5.0,5.0,1.0,0.0,1,100.0,5,1,1,0,1,0,1
2760,1.72,5.0,5.0,1.0,0.0,1,100.0,7,1,1,0,0,1,0
2761,3.6,5.0,5.0,1.0,0.0,0,0.0,2,1,0,0,1,0,0
2762,4.81,4.5,4.3,1.0,0.0,0,50.0,6,1,0,0,1,0,0
2763,2.82,5.0,4.9,1.0,0.0,1,100.0,28,1,0,0,0,1,0
2764,12.45,5.0,4.0,1.0,0.0,1,100.0,7,1,1,0,1,0,0
2765,2.94,4.9,4.7,1.04,7.1,2,35.7,24,0,0,1,0,1,1
2766,7.14,5.0,4.9,1.0,0.0,1,100.0,7,1,0,0,0,1,0
2767,8.45,5.0,5.0,1.0,0.0,1,0.0,18,1,1,0,1,0,0
2768,2.42,4.6,4.3,1.0,0.0,5,90.9,26,0,0,0,0,1,0
2769,2.15,5.0,4.9,1.0,0.0,0,50.0,19,0,1,0,0,1,0
2770,9.01,5.0,5.0,1.0,0.0,3,100.0,16,1,1,0,0,1,1
2771,8.1,5.0,4.9,1.0,0.0,1,0.0,4,1,0,0,0,1,0
2772,2.15,5.0,4.8,1.0,0.0,0,100.0,11,1,1,0,1,0,1
2773,2.92,5.0,4.9,1.13,50.0,1,50.0,25,1,1,0,1,0,0
2774,14.53,5.0,5.0,1.0,0.0,0,0.0,11,1,0,0,1,0,1
2775,15.94,4.5,5.0,1.0,0.0,2,100.0,11,1,0,0,1,0,1
2776,5.69,5.0,4.3,1.14,33.3,1,33.3,9,0,0,0,0,1,1
2777,14.89,5.0,4.9,1.0,0.0,1,100.0,10,1,1,0,1,0,0
2778,2.48,4.3,4.5,1.1,20.0,3,70.0,20,0,1,0,0,1,0
2779,2.01,5.0,5.0,1.0,0.0,1,60.0,12,0,0,1,0,1,0
2780,7.47,4.9,4.8,1.0,0.0,0,67.6,9,0,0,0,0,1,0
2781,3.93,4.0,5.0,1.0,0.0,0,50.0,4,1,1,0,0,1,1
2782,3.09,4.5,4.8,1.12,10.6,4,27.7,25,0,0,0,0,1,1
2784,15.27,5.0,5.0,1.0,0.0,0,100.0,7,0,0,0,1,0,0
2785,0.81,3.5,4.0,1.0,0.0,0,0.0,19,1,0,0,1,0,1
2786,3.37,5.0,4.8,1.0,0.0,0,80.0,26,1,0,0,0,1,0
2787,1.69,5.0,5.0,1.0,0.0,2,0.0,4,1,0,0,0,1,1
2788,4.46,4.4,4.4,1.02,3.3,16,88.5,27,0,0,0,1,0,0
2789,1.95,5.0,5.0,1.0,0.0,3,100.0,20,1,0,0,1,0,0
2790,4.2,4.8,4.6,1.0,0.0,4,0.0,28,1,1,0,0,1,1
2791,4.8,5.0,4.9,1.0,0.0,1,0.0,12,1,0,0,1,0,0
2792,4.3,4.0,3.0,1.19,25.0,4,25.0,10,1,0,0,1,0,1
2793,5.79,5.0,4.5,1.31,25.0,3,25.0,14,0,0,0,0,1,0
2794,1.6,5.0,5.0,1.19,22.2,1,55.6,31,1,1,0,0,1,0
2795,2.47,5.0,5.0,1.25,16.7,3,100.0,23,1,1,0,0,1,1
2796,10.93,5.0,4.0,1.38,50.0,1,100.0,17,1,0,0,0,1,0
2797,3.36,5.0,4.5,1.09,5.3,3,68.4,8,0,1,0,0,1,0
2798,18.24,5.0,5.0,1.0,0.0,0,100.0,10,1,0,0,0,1,1
2799,16.48,3.0,4.9,1.0,0.0,0,100.0,13,1,0,0,1,0,0
2800,15.1,5.0,4.9,1.0,0.0,0,100.0,17,0,0,1,0,1,1
2801,3.18,5.0,4.0,1.0,0.0,1,100.0,26,1,0,0,1,0,0
2802,2.53,4.5,5.0,1.05,20.0,0,100.0,1,1,1,0,1,0,0
2803,3.62,4.8,5.0,1.0,0.0,2,37.5,18,0,0,1,1,0,1
2804,2.29,5.0,5.0,1.0,0.0,0,80.0,28,1,1,0,0,1,0
2805,2.79,4.7,4.8,1.0,0.0,2,40.0,18,0,0,0,0,1,0
2806,4.21,4.0,4.9,1.0,0.0,0,0.0,17,0,1,0,1,0,0
2807,4.45,5.0,4.5,1.0,0.0,0,100.0,12,0,0,1,0,1,0
2808,1.31,5.0,5.0,1.0,0.0,2,0.0,4,1,0,0,0,1,1
2809,11.51,5.0,5.0,1.0,0.0,2,100.0,20,1,1,0,1,0,0
2810,2.69,4.5,4.6,1.11,9.8,11,78.4,11,0,0,0,0,1,1
2811,7.8,4.7,4.2,1.05,7.7,2,61.5,3,0,0,0,0,1,0
2812,4.82,4.8,3.0,1.0,0.0,0,80.0,1,0,1,0,1,0,1
2813,4.33,4.8,4.0,1.0,0.0,2,92.3,5,0,1,0,0,1,1
2814,10.9,4.7,5.0,1.58,33.3,2,33.3,9,1,1,0,0,1,0
2815,1.99,5.0,3.0,1.75,100.0,1,100.0,30,0,0,1,0,1,0
2816,6.71,5.0,4.9,1.0,0.0,0,100.0,9,1,1,0,1,0,0
2817,0.0,5.0,4.9,1.0,0.0,1,100.0,29,1,1,0,1,0,0
2818,2.73,4.7,4.7,1.13,10.0,1,70.0,14,0,1,0,1,0,1
2819,2.66,5.0,4.9,1.0,0.0,0,0.0,18,1,0,0,0,1,0
2820,2.58,4.9,4.2,1.11,11.1,1,55.6,3,1,1,0,1,0,0
2821,6.81,4.8,5.0,1.0,0.0,1,100.0,26,0,0,1,1,0,0
2822,3.61,5.0,5.0,1.0,0.0,0,33.3,17,1,0,0,0,1,1
2823,30.79,5.0,5.0,1.25,100.0,1,0.0,19,1,1,0,1,0,0
2824,1.24,5.0,5.0,1.0,0.0,1,50.0,27,1,0,0,1,0,0
2825,1.68,4.4,5.0,1.18,14.3,0,57.1,13,0,0,1,0,1,1
2826,11.39,5.0,5.0,1.0,0.0,2,50.0,17,1,1,0,0,1,0
2827,3.82,5.0,5.0,1.13,16.7,0,100.0,27,1,0,0,0,1,0
2828,9.54,4.8,4.7,1.07,13.3,5,73.3,12,0,0,0,0,1,1
2829,25.29,5.0,4.0,1.0,0.0,3,100.0,28,1,1,0,1,0,1
2830,9.13,4.8,5.0,1.01,3.4,24,80.7,13,0,0,0,1,0,1
2831,8.48,5.0,5.0,1.75,100.0,0,0.0,12,1,0,0,0,1,0
2832,5.26,5.0,4.9,1.0,0.0,0,100.0,18,1,1,0,0,1,0
2833,5.44,5.0,3.0,1.0,0.0,2,33.3,5,0,0,0,0,1,1
2834,3.01,5.0,4.9,1.11,10.3,8,86.2,26,0,0,1,1,0,1
2835,3.42,4.5,4.5,1.0,0.0,9,26.7,3,0,0,0,0,1,1
2836,3.89,5.0,3.8,1.02,10.0,1,50.0,3,0,0,1,0,1,0
2837,2.85,3.5,3.5,1.0,0.0,4,50.0,10,1,1,0,0,1,0
2838,5.07,4.0,5.0,1.0,0.0,1,100.0,17,1,1,0,1,0,1
2839,2.91,4.7,4.8,1.2,28.0,24,62.4,19,0,0,1,0,1,0
2840,14.37,5.0,5.0,1.0,0.0,0,75.0,5,1,0,1,0,1,0
2841,1.92,5.0,5.0,1.0,0.0,2,75.0,12,0,0,1,0,1,0
2842,19.49,5.0,4.9,1.0,0.0,1,100.0,14,1,0,0,1,0,1
2843,4.03,4.9,5.0,1.12,13.9,5,83.3,10,1,1,0,1,0,0
2844,4.09,5.0,5.0,1.0,0.0,1,100.0,1,1,0,0,0,1,0
2845,7.5,3.5,3.5,1.0,0.0,2,50.0,26,1,0,0,0,1,0
2846,3.48,5.0,4.9,1.0,0.0,0,100.0,17,1,0,0,0,1,0
2847,7.9,5.0,4.9,2.13,100.0,1,50.0,30,1,0,0,1,0,0
2848,7.16,4.0,5.0,1.0,0.0,0,0.0,25,0,0,0,0,1,1
2849,0.99,5.0,5.0,1.0,0.0,2,66.7,11,1,0,0,0,1,0
2850,11.93,5.0,4.0,1.0,0.0,0,100.0,14,1,0,1,0,1,0
2851,3.01,4.8,5.0,1.45,20.0,1,60.0,26,0,0,0,1,0,1
2852,5.57,4.9,4.8,1.23,24.0,14,72.0,31,1,1,0,0,1,1
2853,6.83,5.0,4.0,1.0,0.0,1,100.0,6,1,0,0,1,0,0
2854,3.97,4.8,3.0,1.0,0.0,2,92.3,22,0,0,0,0,1,0
2855,4.33,5.0,4.2,1.28,21.1,2,26.3,3,0,0,0,0,1,1
2856,1.17,5.0,5.0,1.0,0.0,1,0.0,3,1,1,0,0,1,0
2857,2.94,4.7,4.0,1.0,0.0,2,66.7,29,1,0,0,1,0,1
2858,2.57,4.9,4.6,1.18,20.0,0,60.0,21,0,0,0,0,1,0
2859,15.79,5.0,4.9,1.0,0.0,1,100.0,11,1,0,0,0,1,1
2860,6.53,4.0,5.0,1.75,66.7,2,66.7,4,1,0,0,1,0,0
2861,1.16,5.0,5.0,1.0,0.0,1,0.0,18,1,1,0,1,0,1
2862,15.66,5.0,4.9,1.0,0.0,0,0.0,17,1,0,0,1,0,1
2863,7.22,5.0,2.0,1.0,0.0,1,100.0,26,1,1,0,0,1,0
2864,4.58,4.8,4.9,1.01,2.4,9,51.2,6,0,1,0,1,0,1
2865,15.45,5.0,5.0,1.0,0.0,1,100.0,30,1,0,0,0,1,1
2866,13.97,5.0,4.4,1.0,0.0,0,92.3,5,0,0,1,1,0,1
2867,5.79,5.0,4.9,1.0,0.0,0,0.0,11,0,0,0,0,1,0
2868,5.33,4.9,4.5,1.06,7.7,5,76.9,5,0,1,0,0,1,0
2869,6.71,5.0,4.9,1.0,0.0,0,0.0,17,1,1,0,1,0,0
2870,1.43,5.0,4.5,1.0,0.0,0,66.7,10,0,1,0,0,1,1
2871,2.65,4.4,3.0,1.25,28.6,2,14.3,19,1,1,0,0,1,0
2872,18.64,4.0,5.0,1.0,0.0,0,100.0,14,0,0,0,1,0,1
2873,16.37,5.0,4.9,1.0,0.0,1,100.0,2,1,0,0,1,0,0
2874,2.92,5.0,5.0,1.0,0.0,1,100.0,30,1,0,0,0,1,0
2875,24.66,5.0,5.0,1.0,0.0,0,100.0,29,1,1,0,1,0,1
2876,9.9,5.0,5.0,1.0,0.0,0,100.0,30,0,0,0,0,1,1
2877,3.87,5.0,4.9,1.0,0.0,1,0.0,7,0,0,0,0,1,0
2878,2.37,4.4,3.3,1.01,4.8,5,61.9,31,0,0,0,0,1,0
2879,22.83,5.0,5.0,1.0,0.0,0,33.3,13,1,0,0,0,1,1
2880,2.96,5.0,5.0,1.0,0.0,5,83.3,22,1,1,0,1,0,0
2881,2.36,5.0,5.0,1.38,50.0,0,50.0,26,1,0,0,0,1,0
2882,4.98,4.0,5.0,1.0,0.0,0,50.0,3,0,1,0,0,1,1
2883,6.34,5.0,5.0,1.12,19.0,3,81.0,4,0,0,1,0,1,0
2884,2.47,4.8,5.0,1.09,16.2,5,62.2,7,0,0,0,1,0,0
2885,1.13,5.0,4.0,1.0,0.0,0,0.0,4,1,0,0,1,0,0
2886,4.16,5.0,5.0,1.0,0.0,2,50.0,24,1,0,0,0,1,0
2887,3.09,5.0,4.9,1.0,0.0,1,0.0,20,1,1,0,1,0,0
2888,4.03,5.0,4.2,1.0,0.0,1,81.8,27,0,0,0,0,1,1
2889,40.7,5.0,4.9,1.0,0.0,1,100.0,21,1,1,0,1,0,0
2890,7.55,5.0,4.9,1.0,0.0,1,0.0,24,1,0,0,0,1,1
2891,1.9,4.9,4.9,1.01,1.5,13,80.6,15,0,0,1,0,1,0
2892,4.22,4.8,4.2,1.04,16.7,1,100.0,19,1,1,0,0,1,1
2893,21.39,5.0,4.9,1.0,0.0,1,100.0,24,1,0,0,0,1,0
2894,3.17,5.0,4.0,1.38,50.0,2,50.0,26,1,0,0,1,0,0
2895,20.18,5.0,4.0,1.0,0.0,0,100.0,30,0,0,1,0,1,0
2896,1.47,4.7,5.0,1.17,16.7,6,100.0,28,1,0,1,0,1,0
2897,7.42,5.0,5.0,1.0,0.0,1,100.0,5,1,1,0,1,0,0
2898,22.51,4.0,4.0,1.75,100.0,1,0.0,11,1,1,0,0,1,0
2899,3.96,5.0,4.9,1.0,0.0,1,100.0,30,1,1,0,1,0,0
2900,3.61,1.0,4.9,1.0,0.0,1,100.0,20,1,0,0,0,1,0
2901,2.02,5.0,4.2,1.0,0.0,1,77.8,18,0,1,0,0,1,1
2902,1.53,5.0,3.5,1.0,0.0,2,100.0,10,1,1,0,1,0,1
2903,4.79,5.0,4.9,1.0,0.0,0,100.0,27,1,1,0,0,1,0
2904,2.69,4.9,5.0,1.0,0.0,6,81.0,28,0,1,0,0,1,1
2905,1.82,4.9,5.0,1.0,0.0,5,57.1,25,0,0,0,0,1,0
2906,3.4,5.0,5.0,1.0,0.0,0,0.0,24,1,0,0,1,0,1
2907,2.98,5.0,4.9,1.25,100.0,1,100.0,26,1,0,1,1,0,0
2908,2.99,5.0,4.9,1.0,0.0,0,100.0,6,1,1,0,0,1,1
2909,1.23,4.6,4.6,1.0,0.0,5,33.3,29,1,0,0,0,1,1
2910,3.38,5.0,4.9,1.0,0.0,0,66.7,4,1,1,0,1,0,0
2911,1.7,4.7,4.7,1.0,0.0,9,68.0,25,0,0,0,0,1,0
2912,2.3,5.0,4.5,1.0,0.0,2,100.0,24,1,1,0,0,1,1
2913,3.24,5.0,4.9,1.0,0.0,0,0.0,16,1,0,1,0,1,0
2914,2.69,4.8,5.0,1.11,11.1,6,77.8,4,1,1,0,0,1,1
2915,2.81,4.3,4.8,1.3,20.0,0,20.0,26,1,1,0,0,1,0
2916,34.09,5.0,4.9,1.0,0.0,1,0.0,25,1,1,0,0,1,0
2917,1.96,4.8,4.0,1.0,0.0,5,80.0,25,1,1,0,0,1,0
2918,4.39,5.0,5.0,1.0,0.0,1,100.0,1,1,0,0,1,0,0
2919,1.94,5.0,4.9,1.0,0.0,1,100.0,7,1,0,0,0,1,0
2920,3.3,5.0,5.0,1.0,0.0,0,0.0,17,1,1,0,1,0,1
2921,8.82,5.0,5.0,1.0,0.0,0,100.0,16,1,0,0,0,1,1
2922,1.74,5.0,2.0,2.25,100.0,0,100.0,29,1,0,1,0,1,0
2923,6.39,4.6,3.5,1.0,0.0,5,0.0,26,1,0,0,0,1,0
2924,5.48,5.0,5.0,1.0,0.0,0,50.0,15,1,1,0,1,0,0
2925,18.09,5.0,5.0,1.0,0.0,1,100.0,14,1,0,0,1,0,1
2926,1.07,5.0,5.0,1.0,0.0,2,0.0,31,1,0,0,0,1,0
2927,4.93,4.5,4.4,1.06,9.1,3,84.8,7,0,0,0,0,1,1
2928,3.4,5.0,4.9,1.25,100.0,1,0.0,19,1,0,0,0,1,0
2929,14.29,5.0,4.5,1.0,0.0,2,50.0,18,0,0,1,0,1,0
2930,4.0,5.0,5.0,1.0,0.0,1,50.0,19,1,1,0,0,1,1
2931,21.85,5.0,5.0,1.0,0.0,0,50.0,4,1,1,0,1,0,1
2932,2.16,4.7,4.8,1.0,0.0,6,0.0,17,1,0,0,1,0,0
2933,2.7,5.0,4.5,1.0,0.0,3,75.0,3,1,0,0,1,0,0
2934,4.92,5.0,4.9,1.75,100.0,0,100.0,10,0,0,0,0,1,0
2935,3.57,4.7,5.0,1.0,0.0,0,100.0,10,0,1,0,1,0,1
2936,2.04,5.0,5.0,1.0,0.0,0,0.0,10,0,0,1,0,1,1
2937,1.56,5.0,5.0,1.0,0.0,0,0.0,29,1,1,0,0,1,1
2938,2.85,4.8,5.0,1.05,7.0,11,60.5,13,0,0,1,0,1,1
2939,19.75,5.0,5.0,1.0,0.0,0,100.0,3,0,0,0,1,0,1
2940,3.36,4.5,5.0,1.0,0.0,1,100.0,22,0,1,0,0,1,1
2941,1.21,5.0,4.0,1.13,50.0,0,50.0,18,1,0,0,0,1,0
2942,1.36,5.0,5.0,1.0,0.0,1,100.0,17,1,1,0,0,1,1
2943,8.01,5.0,5.0,1.75,50.0,1,50.0,1,1,1,0,0,1,0
2944,1.86,5.0,5.0,1.0,0.0,1,100.0,28,1,1,0,0,1,1
2945,4.69,4.9,4.4,1.13,11.8,0,64.7,8,0,0,1,0,1,1
2946,24.86,5.0,4.0,1.0,0.0,1,100.0,8,1,1,0,0,1,0
2947,2.07,4.6,4.9,1.0,0.0,1,80.0,31,1,0,0,0,1,0
2948,18.64,4.0,5.0,1.0,0.0,0,100.0,28,0,0,0,0,1,1
2949,11.7,5.0,5.0,1.0,0.0,0,66.7,19,1,1,0,0,1,0
2950,2.95,5.0,4.9,1.0,0.0,0,0.0,28,1,0,0,1,0,0
2951,4.4,4.8,5.0,1.31,50.0,3,75.0,18,1,1,0,0,1,0
2952,35.81,5.0,4.0,1.0,0.0,1,0.0,24,1,0,1,1,0,0
2953,2.17,5.0,5.0,1.0,0.0,0,100.0,18,1,0,0,0,1,0
2954,1.4,5.0,4.9,1.0,0.0,1,0.0,19,1,0,1,1,0,0
2955,4.67,4.8,5.0,1.01,2.4,10,58.5,26,0,0,0,0,1,1
2956,1.43,5.0,4.9,1.0,0.0,0,100.0,11,1,1,0,1,0,0
2957,1.96,5.0,5.0,1.0,0.0,2,100.0,30,1,1,0,0,1,0
2958,9.34,5.0,4.9,1.0,0.0,0,50.0,18,0,0,0,0,1,1
2959,14.92,5.0,5.0,1.0,0.0,1,0.0,18,1,0,0,0,1,0
2960,6.38,5.0,4.5,1.0,0.0,0,100.0,1,0,0,0,0,1,0
2961,1.66,5.0,4.7,1.0,0.0,0,50.0,28,1,0,0,0,1,1
2962,3.05,5.0,5.0,1.13,50.0,2,100.0,21,1,1,0,0,1,1
2963,6.24,5.0,4.9,1.0,0.0,0,100.0,25,1,0,0,0,1,0
2964,12.62,5.0,5.0,1.0,0.0,3,100.0,15,1,1,0,0,1,0
2965,2.67,5.0,5.0,1.0,0.0,1,0.0,18,1,0,0,0,1,0
2966,5.56,5.0,5.0,1.0,0.0,1,100.0,31,1,0,0,0,1,1
2967,7.04,4.8,4.7,1.02,9.1,1,90.9,13,0,0,0,0,1,0
2968,3.15,5.0,4.7,1.48,50.0,7,10.0,11,1,1,0,0,1,0
2969,3.32,5.0,4.8,1.0,0.0,4,72.7,31,0,0,1,0,1,0
2970,1.65,5.0,5.0,1.0,0.0,0,100.0,27,1,1,0,0,1,0
2971,3.31,4.7,3.7,1.0,0.0,2,50.0,10,0,1,0,0,1,1
2972,0.83,5.0,5.0,1.0,0.0,1,0.0,31,1,0,0,0,1,0
2973,5.93,5.0,5.0,1.0,0.0,0,33.3,10,0,0,1,0,1,1
2974,11.22,5.0,5.0,1.0,0.0,0,100.0,10,0,0,0,0,1,0
2975,2.8,5.0,5.0,1.0,0.0,0,60.0,5,0,0,0,1,0,1
2976,5.5,5.0,4.9,1.13,50.0,3,0.0,31,0,0,1,0,1,0
2977,3.31,4.5,4.3,1.11,28.6,1,35.7,18,0,0,0,0,1,0
2978,5.08,4.9,4.6,1.02,7.1,2,92.9,21,1,0,1,0,1,1
2979,3.87,4.5,5.0,1.0,0.0,1,37.5,10,0,0,0,0,1,0
2980,4.0,4.6,5.0,1.14,18.8,3,31.3,29,0,1,0,0,1,1
2981,1.46,5.0,5.0,1.0,0.0,0,50.0,9,1,0,1,1,0,0
2982,2.29,5.0,5.0,1.0,0.0,0,33.3,6,0,0,1,0,1,0
2983,2.85,5.0,5.0,1.0,0.0,1,25.0,24,1,0,0,1,0,1
2984,1.24,4.5,4.9,1.0,0.0,0,50.0,19,1,0,0,0,1,0
2985,4.0,4.8,3.3,1.0,0.0,4,27.3,8,0,0,0,0,1,0
2986,3.96,5.0,4.9,1.0,0.0,1,100.0,1,1,0,0,1,0,0
2987,4.73,5.0,5.0,1.0,0.0,1,0.0,10,1,0,1,1,0,1
2988,4.68,4.7,5.0,1.01,2.3,13,88.6,21,0,0,0,0,1,1
2989,1.96,4.6,4.9,1.0,0.0,5,33.3,25,0,0,0,0,1,0
2990,17.76,5.0,5.0,1.0,0.0,1,0.0,18,1,1,0,0,1,0
2991,1.64,5.0,4.0,1.0,0.0,1,0.0,31,1,1,0,1,0,0
2992,9.7,5.0,1.0,1.0,0.0,1,100.0,18,1,1,0,0,1,0
2993,5.22,5.0,4.6,1.0,0.0,0,100.0,22,0,0,1,0,1,0
2994,5.82,3.0,4.5,1.0,0.0,0,0.0,3,0,0,0,0,1,0
2995,3.59,5.0,4.9,1.0,0.0,1,0.0,26,1,1,0,1,0,0
2996,2.61,4.5,5.0,1.11,11.1,2,33.3,23,0,0,0,0,1,0
2997,12.28,5.0,4.9,1.0,0.0,1,100.0,10,1,0,0,0,1,0
2998,10.72,5.0,5.0,1.0,0.0,0,100.0,20,1,0,0,0,1,0
2999,4.84,5.0,4.6,1.14,7.1,3,28.6,16,1,1,0,0,1,1
3000,2.4,5.0,4.9,1.0,0.0,2,0.0,10,0,1,0,0,1,0
3001,1.69,5.0,5.0,1.0,0.0,0,100.0,7,1,0,1,1,0,1
3002,2.72,4.6,4.6,1.02,8.0,4,72.0,21,0,1,0,0,1,0
3003,5.38,4.6,2.9,1.14,12.1,1,66.7,18,0,0,0,0,1,0
3004,2.62,5.0,5.0,1.06,25.0,0,0.0,31,1,0,1,0,1,1
3005,2.69,4.7,4.8,1.0,0.0,7,81.8,25,1,1,0,0,1,0
3006,2.29,4.3,4.7,1.0,0.0,2,33.3,25,1,1,0,1,0,1
3007,2.75,4.4,5.0,1.03,10.3,4,44.8,4,0,0,0,0,1,1
3008,4.21,5.0,5.0,1.0,0.0,0,100.0,3,1,0,1,0,1,1
3009,5.7,4.6,4.8,1.19,20.0,3,70.0,1,0,1,0,0,1,0
3010,1.0,5.0,4.0,1.0,0.0,1,100.0,6,1,0,0,0,1,0
3011,24.43,5.0,4.9,1.0,0.0,1,100.0,23,1,1,0,1,0,0
3012,14.56,5.0,5.0,1.0,0.0,1,33.3,24,1,0,1,1,0,0
3013,15.29,5.0,3.7,1.09,12.5,1,100.0,18,0,0,1,0,1,1
3014,1.05,5.0,5.0,1.0,0.0,1,0.0,25,1,0,0,0,1,0
3015,5.93,5.0,4.9,1.0,0.0,0,100.0,25,1,0,0,1,0,1
3016,4.7,4.2,3.7,1.0,0.0,1,40.0,6,1,0,0,0,1,1
3017,0.73,5.0,4.9,1.0,0.0,1,0.0,18,1,0,0,0,1,1
3018,1.25,3.9,4.0,1.07,7.1,6,64.3,16,0,0,0,1,0,1
3019,11.64,4.8,5.0,1.0,0.0,3,50.0,2,0,1,0,0,1,1
3020,2.39,5.0,4.7,1.09,14.3,4,64.3,25,0,0,1,1,0,1
3021,6.55,5.0,4.9,1.0,0.0,0,100.0,24,1,0,0,0,1,1
3022,3.65,5.0,3.5,1.0,0.0,3,33.3,10,1,0,1,0,1,0
3023,2.35,5.0,3.5,1.13,50.0,2,50.0,18,1,0,0,0,1,0
3024,1.84,5.0,5.0,1.0,0.0,0,0.0,25,1,0,0,0,1,1
3025,15.2,3.8,3.7,1.0,0.0,0,40.0,19,1,1,0,1,0,0
3026,3.84,5.0,5.0,1.0,0.0,0,100.0,7,0,1,0,0,1,1
